X;id;grade;discipline;infraction;timestamp;gender;male;female
4377;4716;6;0;academic dishonesty;24/10/2016 12:25;Male;1;0
4378;4717;6;0;disruptive conduct;30/05/2017 12:20;Male;1;0
4379;4718;6;0;failure to cooperate;22/05/2017 13:04;Female;0;1
4380;4719;6;0;failure to cooperate;14/11/2016 12:11;Male;1;0
4381;4720;6;0;academic dishonesty;21/04/2017 12:09;Male;1;0
4382;4721;6;0;failure to cooperate;15/02/2017 11:45;Male;1;0
4383;4722;6;0;failure to cooperate;11/05/2017 11:56;Female;0;1
4384;4723;6;0;failure to cooperate;26/09/2016 12:57;Male;1;0
4385;4724;6;0;academic dishonesty;16/05/2017 11:50;Male;1;0
4386;4725;6;0;failure to cooperate;24/10/2016 12:45;Female;0;1
4387;4726;6;0;failure to cooperate;24/01/2017 12:28;Female;0;1
4388;4727;6;0;failure to cooperate;25/11/2016 12:24;Male;1;0
4389;4728;6;0;failure to cooperate;30/01/2017 12:38;Female;0;1
4390;4730;6;0;academic dishonesty;24/11/2016 11:58;Female;0;1
4391;4733;6;0;failure to cooperate;18/04/2017 12:23;Male;1;0
4392;4734;6;0;failure to cooperate;17/05/2017 11:47;Male;1;0
4393;4736;6;0;fighting;26/04/2017 12:40;Female;0;1
4394;4737;6;0;failure to cooperate;13/12/2016 11:17;Female;0;1
4395;4738;6;0;failure to cooperate;15/03/2017 11:43;Female;0;1
4396;4740;6;0;failure to cooperate;27/10/2016 12:31;Male;1;0
4397;4741;6;0;failure to cooperate;06/02/2017 12:18;Male;1;0
4398;4742;6;0;failure to cooperate;10/02/2017 11:50;Male;1;0
4399;4743;6;0;academic dishonesty;30/12/2016 12:05;Male;1;0
4400;4744;6;0;failure to cooperate;19/12/2016 12:22;Female;0;1
4401;4745;6;0;failure to cooperate;04/01/2017 13:15;Male;1;0
4402;4746;6;0;failure to cooperate;19/09/2016 12:06;Female;0;1
4403;4747;6;0;failure to cooperate;18/11/2016 11:15;Male;1;0
4404;4748;6;0;academic dishonesty;10/03/2017 11:59;Male;1;0
4405;4749;6;0;minor incident;26/01/2017 11:48;Male;1;0
4406;4750;6;0;failure to cooperate;18/11/2016 12:04;Male;1;0
4407;4751;6;0;failure to cooperate;06/02/2017 12:28;Male;1;0
4408;4752;6;0;disruptive conduct;21/11/2016 12:37;Male;1;0
4409;4753;6;0;academic dishonesty;07/02/2017 12:03;Male;1;0
4410;4754;6;0;failure to cooperate;01/02/2017 13:03;Female;0;1
4411;4758;6;0;failure to cooperate;23/02/2017 11:47;Female;0;1
4412;4759;6;0;disruptive conduct;25/10/2016 11:06;Male;1;0
4413;4760;6;0;failure to cooperate;25/11/2016 12:07;Male;1;0
4414;4761;6;0;academic dishonesty;12/05/2017 12:49;Male;1;0
4415;4762;6;0;disruptive conduct;25/10/2016 12:02;Male;1;0
4416;4764;6;0;disruptive conduct;06/12/2016 11:55;Male;1;0
4417;4765;6;0;failure to cooperate;07/12/2016 11:59;Female;0;1
4418;4766;6;0;failure to cooperate;15/09/2016 12:13;Female;0;1
4419;4768;6;0;academic dishonesty;11/05/2017 11:07;Female;0;1
4420;4769;6;0;failure to cooperate;17/03/2017 11:45;Male;1;0
4421;4770;6;0;failure to cooperate;14/11/2016 12:20;Male;1;0
4422;4772;6;0;fighting;29/11/2016 12:04;Male;1;0
4423;4773;6;0;failure to cooperate;24/04/2017 12:59;Female;0;1
4424;4774;6;0;failure to cooperate;15/03/2017 12:01;Male;1;0
4425;4775;6;0;failure to cooperate;24/01/2017 12:08;Female;0;1
4426;4776;6;0;failure to cooperate;01/06/2017 11:26;Male;1;0
4427;4777;6;0;disruptive conduct;15/12/2016 12:08;Male;1;0
4428;4779;6;0;failure to cooperate;20/01/2017 11:27;Female;0;1
4429;4780;6;0;academic dishonesty;19/12/2016 10:29;Male;1;0
4430;4781;6;0;failure to cooperate;05/04/2017 11:36;Female;0;1
4431;4782;6;0;academic dishonesty;16/03/2017 10:58;Female;0;1
4432;4784;6;0;failure to cooperate;17/03/2017 11:24;Male;1;0
4433;4785;6;0;disruptive conduct;14/02/2017 12:01;Male;1;0
4434;4787;6;0;failure to cooperate;12/12/2016 11:24;Male;1;0
4435;4788;6;0;failure to cooperate;14/03/2017 12:20;Female;0;1
4436;4789;6;0;failure to cooperate;23/12/2016 12:46;Male;1;0
4437;4791;6;0;failure to cooperate;21/10/2016 11:51;Female;0;1
4438;4792;6;0;failure to cooperate;26/04/2017 12:33;Male;1;0
4439;4793;6;0;disruptive conduct;25/01/2017 12:19;Male;1;0
4440;4794;6;0;disruptive conduct;01/03/2017 11:12;Male;1;0
4441;4795;6;0;failure to cooperate;07/11/2016 12:10;Female;0;1
4442;4796;6;0;failure to cooperate;19/12/2016 12:28;Female;0;1
4443;4797;6;0;academic dishonesty;18/05/2017 11:30;Female;0;1
4444;4798;6;0;failure to cooperate;07/02/2017 11:23;Male;1;0
4445;4799;6;0;failure to cooperate;22/03/2017 12:48;Male;1;0
4446;4801;6;0;failure to cooperate;24/02/2017 10:51;Male;1;0
4447;4803;6;0;academic dishonesty;17/02/2017 12:08;Male;1;0
4448;4804;6;0;failure to cooperate;13/02/2017 12:27;Female;0;1
4449;4805;6;0;failure to cooperate;06/03/2017 12:22;Female;0;1
4450;4806;6;0;disruptive conduct;25/04/2017 12:41;Male;1;0
4451;4807;6;0;disruptive conduct;30/01/2017 12:26;Male;1;0
4452;4808;6;0;failure to cooperate;16/01/2017 12:19;Male;1;0
4453;4810;6;0;failure to cooperate;24/02/2017 11:29;Male;1;0
4454;4811;6;0;plagiarism;14/10/2016 11:52;Male;1;0
4455;4813;6;0;disruptive conduct;04/10/2016 12:07;Male;1;0
4456;4814;6;0;failure to cooperate;03/03/2017 12:42;Male;1;0
4457;4815;6;0;disruptive conduct;24/03/2017 12:23;Female;0;1
4458;4816;6;0;disruptive conduct;12/09/2016 11:17;Male;1;0
4459;4817;6;0;failure to cooperate;19/01/2017 12:18;Male;1;0
4460;4818;6;0;failure to cooperate;30/01/2017 11:54;Female;0;1
4461;4820;6;0;failure to cooperate;23/11/2016 12:12;Female;0;1
4462;4821;6;0;failure to cooperate;19/01/2017 13:07;Male;1;0
4463;4822;6;0;failure to cooperate;13/01/2017 11:35;Female;0;1
4464;4824;6;0;failure to cooperate;18/01/2017 11:54;Female;0;1
4465;4825;6;0;failure to cooperate;22/09/2016 12:29;Female;0;1
4466;4826;6;0;academic dishonesty;03/04/2017 12:28;Male;1;0
4467;4827;6;0;failure to cooperate;14/04/2017 11:33;Male;1;0
4468;4829;6;0;disruptive conduct;13/10/2016 13:20;Female;0;1
4469;4830;6;0;failure to cooperate;12/10/2016 12:04;Female;0;1
4470;4832;6;0;failure to cooperate;07/12/2016 11:23;Male;1;0
4471;4833;6;0;disruptive conduct;08/11/2016 12:10;Male;1;0
4472;4835;6;0;academic dishonesty;23/11/2016 11:18;Male;1;0
4473;4836;6;0;failure to cooperate;26/05/2017 12:22;Male;1;0
4474;4837;6;0;failure to cooperate;24/04/2017 11:44;Male;1;0
4475;4838;6;0;academic dishonesty;03/11/2016 12:43;Male;1;0
4476;4839;6;0;disruptive conduct;10/01/2017 11:42;Male;1;0
4477;4840;6;0;academic dishonesty;19/09/2016 12:12;Male;1;0
4478;4841;6;0;disruptive conduct;28/10/2016 12:54;Male;1;0
4479;4844;6;0;failure to cooperate;02/11/2016 11:43;Male;1;0
4480;4845;6;0;failure to cooperate;14/04/2017 11:41;Male;1;0
4481;4846;6;0;disruptive conduct;24/02/2017 12:24;Female;0;1
4482;4849;6;0;failure to cooperate;12/01/2017 12:43;Male;1;0
4483;4850;6;0;failure to cooperate;20/03/2017 12:29;Male;1;0
4484;4851;6;0;failure to cooperate;30/12/2016 12:16;Male;1;0
4485;4855;6;0;disruptive conduct;11/11/2016 12:55;Male;1;0
4486;4856;6;0;disruptive conduct;07/04/2017 12:00;Female;0;1
4487;4858;6;0;disruptive conduct;25/11/2016 12:08;Female;0;1
4488;4859;6;0;disruptive conduct;09/01/2017 12:16;Male;1;0
4489;4861;6;0;failure to cooperate;21/04/2017 12:32;Male;1;0
4490;4862;6;0;academic dishonesty;17/11/2016 11:24;Male;1;0
4491;4863;6;0;failure to cooperate;10/11/2016 12:26;Male;1;0
4492;4864;6;0;failure to cooperate;15/12/2016 12:46;Male;1;0
4493;4865;6;0;failure to cooperate;12/01/2017 11:58;Male;1;0
4494;4866;6;0;failure to cooperate;21/09/2016 12:01;Male;1;0
4495;4867;6;0;disruptive conduct;18/05/2017 10:54;Male;1;0
4496;4868;6;0;plagiarism;21/09/2016 12:41;Female;0;1
4497;4869;6;0;failure to cooperate;06/02/2017 11:59;Male;1;0
4498;4871;6;0;failure to cooperate;31/03/2017 11:42;Female;0;1
4499;4874;6;0;failure to cooperate;13/03/2017 11:55;Female;0;1
4500;4875;6;0;academic dishonesty;10/02/2017 12:26;Female;0;1
4501;4876;6;0;failure to cooperate;06/01/2017 11:20;Male;1;0
4502;4877;6;0;failure to cooperate;13/02/2017 12:03;Male;1;0
4503;4878;6;0;failure to cooperate;28/12/2016 12:20;Male;1;0
4504;4879;6;0;academic dishonesty;11/10/2016 11:30;Male;1;0
4505;4880;6;0;failure to cooperate;20/01/2017 10:48;Female;0;1
4506;4881;6;0;failure to cooperate;28/02/2017 13:16;Female;0;1
4507;4882;6;0;failure to cooperate;24/01/2017 12:15;Male;1;0
4508;4883;6;0;failure to cooperate;01/11/2016 11:48;Male;1;0
4509;4884;6;0;failure to cooperate;31/05/2017 11:32;Male;1;0
4510;4885;6;0;failure to cooperate;31/10/2016 12:06;Male;1;0
4511;4886;6;0;failure to cooperate;23/03/2017 11:47;Male;1;0
4512;4887;6;0;failure to cooperate;30/11/2016 11:31;Male;1;0
4513;4888;6;0;failure to cooperate;21/11/2016 11:49;Male;1;0
4514;4889;6;0;academic dishonesty;16/01/2017 12:17;Male;1;0
4515;4891;6;0;academic dishonesty;20/12/2016 10:48;Female;0;1
4516;4893;6;0;failure to cooperate;17/05/2017 11:39;Male;1;0
4517;4894;6;0;failure to cooperate;08/02/2017 12:55;Male;1;0
4518;4895;6;0;failure to cooperate;13/03/2017 11:44;Male;1;0
4519;4896;6;0;failure to cooperate;11/05/2017 11:42;Male;1;0
4520;4897;6;0;failure to cooperate;01/09/2016 12:33;Male;1;0
4521;4898;6;0;disruptive conduct;22/02/2017 11:27;Male;1;0
4522;4901;6;0;academic dishonesty;30/12/2016 11:24;Female;0;1
4523;4902;6;0;failure to cooperate;26/09/2016 12:34;Female;0;1
4524;4903;6;0;failure to cooperate;11/01/2017 11:26;Male;1;0
4525;4904;6;0;academic dishonesty;03/01/2017 12:35;Male;1;0
4526;4905;6;0;disruptive conduct;23/01/2017 10:56;Male;1;0
4527;4906;6;0;failure to cooperate;12/12/2016 12:03;Male;1;0
4528;4907;6;0;disruptive conduct;21/10/2016 12:50;Male;1;0
4529;4908;6;0;plagiarism;20/01/2017 11:48;Female;0;1
4530;4909;6;0;failure to cooperate;04/10/2016 11:35;Male;1;0
4531;4910;6;0;disruptive conduct;19/12/2016 11:53;Male;1;0
4532;4911;6;0;failure to cooperate;26/12/2016 12:11;Male;1;0
4533;4912;6;0;failure to cooperate;27/12/2016 11:57;Male;1;0
4534;4913;6;0;disruptive conduct;20/04/2017 12:16;Male;1;0
4535;4914;6;0;failure to cooperate;08/03/2017 11:28;Female;0;1
4536;4915;6;0;failure to cooperate;10/01/2017 11:58;Male;1;0
4537;4916;6;0;failure to cooperate;28/10/2016 12:21;Male;1;0
4538;4917;6;0;failure to cooperate;29/03/2017 12:27;Male;1;0
4539;4918;6;0;disruptive conduct;22/05/2017 11:47;Male;1;0
4540;4919;6;0;fighting;05/05/2017 11:48;Male;1;0
4541;4921;6;0;academic dishonesty;27/10/2016 12:18;Male;1;0
4542;4922;6;0;failure to cooperate;24/04/2017 12:40;Male;1;0
4543;4924;6;0;disruptive conduct;07/09/2016 12:12;Female;0;1
4544;4925;6;0;failure to cooperate;16/01/2017 11:21;Male;1;0
4545;4926;6;0;academic dishonesty;01/06/2017 12:29;Male;1;0
4546;4927;6;0;failure to cooperate;31/10/2016 10:48;Male;1;0
4547;4928;6;0;failure to cooperate;13/09/2016 11:51;Female;0;1
4548;4929;6;0;failure to cooperate;22/09/2016 12:23;Male;1;0
4549;4930;6;0;disruptive conduct;19/04/2017 11:18;Male;1;0
4550;4931;6;0;vandalism;07/10/2016 11:53;Female;0;1
4551;4932;6;0;fighting;18/04/2017 12:11;Male;1;0
4552;4933;6;0;failure to cooperate;26/04/2017 12:16;Male;1;0
4553;4936;6;0;failure to cooperate;14/09/2016 10:49;Female;0;1
4554;4937;6;0;failure to cooperate;14/12/2016 11:08;Male;1;0
4555;4938;6;0;disruptive conduct;12/10/2016 12:24;Male;1;0
4556;4939;6;0;failure to cooperate;30/03/2017 11:14;Male;1;0
4557;4940;7;0;academic dishonesty;03/10/2016 12:09;Female;0;1
4558;4941;7;0;failure to cooperate;10/05/2017 12:04;Female;0;1
4559;4942;7;0;plagiarism;15/12/2016 11:49;Male;1;0
4560;4943;7;0;failure to cooperate;25/04/2017 12:08;Male;1;0
4561;4944;7;0;disruptive conduct;30/11/2016 12:24;Male;1;0
4562;4945;7;0;failure to cooperate;07/10/2016 12:34;Male;1;0
4563;4946;7;0;academic dishonesty;05/10/2016 11:25;Male;1;0
4564;4947;7;0;failure to cooperate;01/12/2016 12:28;Male;1;0
4565;4949;7;0;failure to cooperate;02/02/2017 11:44;Female;0;1
4566;4950;7;0;disruptive conduct;25/11/2016 11:54;Male;1;0
4567;4951;7;0;academic dishonesty;20/01/2017 11:59;Male;1;0
4568;4952;7;0;academic dishonesty;08/09/2016 11:49;Male;1;0
4569;4953;7;0;failure to cooperate;14/02/2017 11:44;Female;0;1
4570;4954;7;0;failure to cooperate;27/01/2017 11:54;Male;1;0
4571;4955;7;0;failure to cooperate;16/11/2016 11:11;Male;1;0
4572;4956;7;0;failure to cooperate;23/02/2017 11:42;Female;0;1
4573;4957;7;0;disruptive conduct;21/02/2017 11:59;Male;1;0
4574;4958;7;0;disruptive conduct;21/11/2016 11:49;Male;1;0
4575;4959;7;0;failure to cooperate;27/04/2017 12:08;Male;1;0
4576;4960;7;0;failure to cooperate;21/10/2016 12:31;Female;0;1
4577;4961;7;0;failure to cooperate;13/12/2016 12:04;Male;1;0
4578;4962;7;0;failure to cooperate;02/03/2017 11:29;Male;1;0
4579;4963;7;0;academic dishonesty;12/09/2016 12:11;Male;1;0
4580;4964;7;0;disruptive conduct;18/05/2017 11:25;Female;0;1
4581;4966;7;0;failure to cooperate;23/11/2016 11:12;Female;0;1
4582;4967;7;0;academic dishonesty;25/04/2017 11:44;Male;1;0
4583;4969;7;0;minor incident;24/03/2017 12:08;Female;0;1
4584;4970;7;0;academic dishonesty;10/03/2017 11:37;Male;1;0
4585;4971;7;0;failure to cooperate;28/04/2017 11:38;Female;0;1
4586;4972;7;0;failure to cooperate;13/09/2016 11:57;Male;1;0
4587;4973;7;0;failure to cooperate;13/12/2016 11:22;Female;0;1
4588;4974;7;0;plagiarism;01/03/2017 12:47;Female;0;1
4589;4975;7;0;failure to cooperate;03/04/2017 12:05;Male;1;0
4590;4976;7;0;academic dishonesty;26/01/2017 11:08;Male;1;0
4591;4977;7;0;failure to cooperate;04/04/2017 11:04;Female;0;1
4592;4978;7;0;failure to cooperate;06/01/2017 12:02;Female;0;1
4593;4979;7;0;failure to cooperate;03/11/2016 11:57;Male;1;0
4594;4980;7;0;academic dishonesty;19/05/2017 11:26;Male;1;0
4595;4981;7;0;failure to cooperate;12/04/2017 11:44;Female;0;1
4596;4982;7;0;failure to cooperate;17/04/2017 11:18;Male;1;0
4597;4983;7;0;disruptive conduct;30/11/2016 11:16;Female;0;1
4598;4985;7;0;failure to cooperate;06/12/2016 12:20;Male;1;0
4599;4987;7;0;failure to cooperate;20/10/2016 11:23;Female;0;1
4600;4988;7;0;disruptive conduct;17/01/2017 11:39;Male;1;0
4601;4989;7;0;academic dishonesty;31/01/2017 12:04;Male;1;0
4602;4990;7;0;failure to cooperate;23/05/2017 13:24;Male;1;0
4603;4992;7;0;disruptive conduct;28/10/2016 11:46;Male;1;0
4604;4993;7;0;failure to cooperate;10/05/2017 11:30;Female;0;1
4605;4996;7;0;disruptive conduct;03/05/2017 12:36;Male;1;0
4606;4998;7;0;failure to cooperate;27/02/2017 11:36;Female;0;1
4607;4999;7;0;failure to cooperate;24/03/2017 11:30;Male;1;0
4608;5000;7;0;failure to cooperate;05/04/2017 11:45;Male;1;0
4609;5001;7;0;academic dishonesty;30/11/2016 12:27;Female;0;1
4610;5002;7;0;academic dishonesty;11/10/2016 11:28;Female;0;1
4611;5003;7;0;disruptive conduct;08/05/2017 11:40;Male;1;0
4612;5004;7;0;failure to cooperate;10/05/2017 12:35;Male;1;0
4613;5005;7;0;failure to cooperate;03/05/2017 11:35;Male;1;0
4614;5006;7;0;failure to cooperate;06/10/2016 11:53;Male;1;0
4615;5007;7;0;academic dishonesty;29/09/2016 11:12;Male;1;0
4616;5008;7;0;fighting;22/05/2017 11:43;Female;0;1
4617;5009;7;0;failure to cooperate;03/04/2017 10:42;Male;1;0
4618;5010;7;0;failure to cooperate;28/04/2017 12:10;Male;1;0
4619;5011;7;0;failure to cooperate;23/01/2017 11:51;Male;1;0
4620;5012;7;0;failure to cooperate;06/04/2017 12:03;Female;0;1
4621;5014;7;0;failure to cooperate;17/05/2017 11:45;Male;1;0
4622;5015;7;0;minor incident;08/05/2017 10:53;Male;1;0
4623;5016;7;0;failure to cooperate;09/03/2017 12:43;Female;0;1
4624;5018;7;0;fighting;21/02/2017 12:09;Male;1;0
4625;5019;7;0;disruptive conduct;13/12/2016 12:23;Male;1;0
4626;5020;7;0;academic dishonesty;02/01/2017 12:38;Female;0;1
4627;5021;7;0;alcohol;15/09/2016 11:25;Male;1;0
4628;5022;7;0;academic dishonesty;06/04/2017 11:35;Male;1;0
4629;5023;7;0;vandalism;16/02/2017 12:30;Male;1;0
4630;5024;7;0;failure to cooperate;16/05/2017 11:43;Male;1;0
4631;5028;7;0;failure to cooperate;30/09/2016 12:29;Male;1;0
4632;5030;7;0;failure to cooperate;27/10/2016 11:53;Male;1;0
4633;5031;7;0;disruptive conduct;01/06/2017 12:05;Male;1;0
4634;5032;7;0;fighting;26/10/2016 12:10;Female;0;1
4635;5033;7;0;failure to cooperate;25/10/2016 11:52;Female;0;1
4636;5034;7;0;academic dishonesty;05/05/2017 12:44;Male;1;0
4637;5035;7;0;academic dishonesty;30/11/2016 12:12;Male;1;0
4638;5036;7;0;failure to cooperate;04/01/2017 12:18;Female;0;1
4639;5039;7;0;failure to cooperate;06/03/2017 13:14;Male;1;0
4640;5040;7;0;academic dishonesty;14/04/2017 12:08;Male;1;0
4641;5041;7;0;disruptive conduct;23/03/2017 11:51;Male;1;0
4642;5042;7;0;failure to cooperate;10/11/2016 11:05;Female;0;1
4643;5043;7;0;disruptive conduct;20/01/2017 12:02;Male;1;0
4644;5044;7;0;failure to cooperate;20/02/2017 11:35;Male;1;0
4645;5045;7;0;failure to cooperate;31/05/2017 11:12;Female;0;1
4646;5046;7;0;disruptive conduct;23/01/2017 11:56;Male;1;0
4647;5047;7;0;failure to cooperate;01/02/2017 11:33;Female;0;1
4648;5048;7;0;academic dishonesty;13/03/2017 11:46;Male;1;0
4649;5049;7;0;failure to cooperate;10/04/2017 11:36;Female;0;1
4650;5050;7;0;failure to cooperate;13/02/2017 11:30;Male;1;0
4651;5051;7;0;academic dishonesty;01/02/2017 13:05;Female;0;1
4652;5053;7;0;disruptive conduct;13/01/2017 11:21;Male;1;0
4653;5054;7;0;failure to cooperate;18/10/2016 13:05;Female;0;1
4654;5056;7;0;failure to cooperate;22/11/2016 12:21;Male;1;0
4655;5057;7;0;failure to cooperate;17/02/2017 12:22;Male;1;0
4656;5058;7;0;failure to cooperate;19/01/2017 12:49;Male;1;0
4657;5059;7;0;failure to cooperate;02/12/2016 10:59;Male;1;0
4658;5060;7;0;disruptive conduct;16/03/2017 11:45;Male;1;0
4659;5061;7;0;failure to cooperate;13/03/2017 11:50;Male;1;0
4660;5062;7;0;academic dishonesty;20/03/2017 12:14;Male;1;0
4661;5063;7;0;failure to cooperate;31/10/2016 11:17;Female;0;1
4662;5065;7;0;plagiarism;26/09/2016 11:14;Female;0;1
4663;5066;7;0;academic dishonesty;14/04/2017 12:13;Male;1;0
4664;5067;7;0;failure to cooperate;05/04/2017 12:20;Male;1;0
4665;5068;7;0;fighting;16/05/2017 11:52;Male;1;0
4666;5069;7;0;failure to cooperate;03/10/2016 12:19;Male;1;0
4667;5070;7;0;failure to cooperate;20/12/2016 11:07;Male;1;0
4668;5071;7;0;disruptive conduct;02/09/2016 11:57;Female;0;1
4669;5072;7;0;failure to cooperate;01/05/2017 12:01;Female;0;1
4670;5073;7;0;failure to cooperate;18/04/2017 11:57;Male;1;0
4671;5075;7;0;failure to cooperate;19/05/2017 11:25;Female;0;1
4672;5076;7;0;fighting;04/04/2017 11:57;Male;1;0
4673;5077;7;0;disruptive conduct;28/11/2016 12:30;Female;0;1
4674;5078;7;0;disruptive conduct;25/05/2017 11:52;Male;1;0
4675;5082;7;0;failure to cooperate;29/05/2017 11:36;Male;1;0
4676;5083;7;0;failure to cooperate;03/11/2016 12:09;Male;1;0
4677;5084;7;0;failure to cooperate;17/03/2017 12:57;Female;0;1
4678;5086;7;0;academic dishonesty;19/12/2016 11:37;Male;1;0
4679;5087;7;0;academic dishonesty;15/03/2017 12:50;Female;0;1
4680;5088;7;0;academic dishonesty;03/04/2017 11:15;Male;1;0
4681;5089;7;0;failure to cooperate;03/03/2017 11:49;Female;0;1
4682;5090;7;0;failure to cooperate;02/09/2016 12:18;Male;1;0
4683;5091;7;0;academic dishonesty;31/05/2017 11:17;Male;1;0
4684;5092;7;0;failure to cooperate;19/10/2016 11:18;Male;1;0
4685;5093;7;0;academic dishonesty;14/04/2017 11:18;Male;1;0
4686;5095;7;0;failure to cooperate;07/11/2016 12:14;Female;0;1
4687;5096;7;0;failure to cooperate;12/01/2017 11:50;Male;1;0
4688;5098;7;0;failure to cooperate;01/06/2017 12:10;Male;1;0
4689;5099;7;0;failure to cooperate;28/11/2016 13:07;Male;1;0
4690;5100;7;0;failure to cooperate;08/11/2016 12:24;Female;0;1
4691;5101;7;0;disruptive conduct;02/12/2016 11:45;Male;1;0
4692;5102;7;0;academic dishonesty;03/01/2017 12:16;Female;0;1
4693;5103;7;0;failure to cooperate;31/03/2017 11:40;Male;1;0
4694;5105;7;0;failure to cooperate;31/05/2017 12:25;Male;1;0
4695;5106;7;0;failure to cooperate;09/12/2016 12:32;Male;1;0
4696;5108;7;0;disruptive conduct;02/03/2017 12:14;Male;1;0
4697;5109;7;0;failure to cooperate;14/04/2017 11:11;Female;0;1
4698;5110;7;0;fighting;06/12/2016 11:47;Male;1;0
4699;5111;7;0;failure to cooperate;23/09/2016 12:14;Female;0;1
4700;5113;7;0;academic dishonesty;04/01/2017 12:30;Female;0;1
4701;5115;7;0;failure to cooperate;05/04/2017 12:01;Male;1;0
4702;5116;7;0;failure to cooperate;26/12/2016 13:29;Female;0;1
4703;5117;7;0;failure to cooperate;14/04/2017 12:02;Male;1;0
4704;5118;7;0;failure to cooperate;01/05/2017 12:40;Male;1;0
4705;5121;7;0;failure to cooperate;13/04/2017 12:36;Male;1;0
4706;5122;7;0;failure to cooperate;16/02/2017 11:54;Male;1;0
4707;5123;7;0;failure to cooperate;18/11/2016 12:04;Female;0;1
4708;5124;7;0;failure to cooperate;10/10/2016 11:50;Male;1;0
4709;5125;7;0;failure to cooperate;14/04/2017 12:30;Male;1;0
4710;5126;7;0;fighting;08/03/2017 11:10;Male;1;0
4711;5127;7;0;failure to cooperate;02/12/2016 11:53;Male;1;0
4712;5128;7;0;academic dishonesty;18/11/2016 12:28;Male;1;0
4713;5130;7;0;academic dishonesty;07/03/2017 11:58;Male;1;0
4714;5131;7;0;failure to cooperate;03/05/2017 11:55;Female;0;1
4715;5132;7;0;failure to cooperate;17/05/2017 11:50;Male;1;0
4716;5133;7;0;plagiarism;30/11/2016 11:36;Male;1;0
4717;5134;7;0;fighting;19/01/2017 12:07;Male;1;0
4718;5135;7;0;disruptive conduct;16/12/2016 11:25;Male;1;0
4719;5136;7;0;failure to cooperate;21/03/2017 11:23;Male;1;0
4720;5137;7;0;failure to cooperate;30/11/2016 12:10;Female;0;1
4721;5138;7;0;disruptive conduct;26/09/2016 11:53;Male;1;0
4722;5140;7;0;academic dishonesty;05/09/2016 12:09;Female;0;1
4723;5141;7;0;academic dishonesty;25/10/2016 12:20;Female;0;1
4724;5143;7;0;failure to cooperate;16/05/2017 12:22;Male;1;0
4725;5144;7;0;disruptive conduct;05/12/2016 12:32;Female;0;1
4726;5145;7;0;failure to cooperate;25/04/2017 12:28;Male;1;0
4727;5148;7;0;alcohol;01/05/2017 11:54;Male;1;0
4728;5150;7;0;alcohol;11/01/2017 12:05;Male;1;0
4729;5151;7;0;failure to cooperate;25/01/2017 12:02;Female;0;1
4730;5152;7;0;academic dishonesty;17/02/2017 12:14;Male;1;0
4731;5154;7;0;failure to cooperate;06/09/2016 11:58;Male;1;0
4732;5156;7;0;failure to cooperate;25/11/2016 11:22;Female;0;1
4733;5157;7;0;academic dishonesty;14/11/2016 12:38;Male;1;0
4734;5161;7;0;disruptive conduct;25/05/2017 12:39;Male;1;0
4735;5162;7;0;failure to cooperate;19/09/2016 11:19;Male;1;0
4736;5163;7;0;disruptive conduct;11/10/2016 11:55;Female;0;1
4737;5164;7;0;failure to cooperate;12/05/2017 12:28;Male;1;0
4738;5165;7;0;failure to cooperate;10/01/2017 12:17;Male;1;0
4739;5167;7;0;academic dishonesty;14/12/2016 11:45;Female;0;1
4740;5168;7;0;disruptive conduct;07/04/2017 11:55;Male;1;0
4741;5169;7;0;failure to cooperate;24/02/2017 12:13;Male;1;0
4742;5170;7;0;failure to cooperate;07/02/2017 12:14;Male;1;0
4743;5172;7;0;failure to cooperate;28/04/2017 11:43;Female;0;1
4744;5173;7;0;failure to cooperate;06/02/2017 12:34;Male;1;0
4745;5174;7;0;academic dishonesty;18/01/2017 11:44;Male;1;0
4746;5175;7;0;fighting;29/03/2017 11:41;Male;1;0
4747;5176;7;0;disruptive conduct;14/04/2017 11:58;Male;1;0
4748;5177;7;0;failure to cooperate;30/12/2016 11:23;Male;1;0
4749;5178;7;0;failure to cooperate;10/10/2016 11:48;Male;1;0
4750;5179;7;0;academic dishonesty;24/02/2017 11:21;Male;1;0
4751;5180;7;0;disruptive conduct;07/02/2017 12:57;Male;1;0
4752;5181;7;0;academic dishonesty;18/05/2017 12:14;Female;0;1
4753;5182;7;0;failure to cooperate;06/04/2017 12:08;Male;1;0
4754;5183;7;0;failure to cooperate;12/12/2016 12:18;Male;1;0
4755;5184;7;0;failure to cooperate;15/09/2016 11:36;Male;1;0
4756;5185;7;0;academic dishonesty;01/03/2017 11:31;Male;1;0
4757;5187;7;0;alcohol;02/09/2016 11:58;Female;0;1
4758;5188;7;0;academic dishonesty;10/01/2017 11:21;Female;0;1
4759;5190;7;0;failure to cooperate;17/05/2017 11:31;Male;1;0
4760;5191;7;0;failure to cooperate;29/03/2017 11:18;Female;0;1
4761;5192;7;0;disruptive conduct;23/03/2017 11:37;Male;1;0
4762;5193;7;0;academic dishonesty;24/01/2017 12:00;Male;1;0
4763;5194;7;0;failure to cooperate;15/05/2017 11:41;Male;1;0
4764;5195;7;0;failure to cooperate;01/12/2016 12:07;Male;1;0
4765;5196;7;0;minor incident;10/11/2016 13:07;Male;1;0
4766;5197;7;0;minor incident;14/03/2017 12:32;Female;0;1
4767;5198;7;0;fighting;16/01/2017 12:55;Male;1;0
